"464","3.27546","8","4.74018e-16"
"465","3.29549","8","4.64073e-16"
"466","3.31553","8","4.52702e-16"
"467","3.33556","8","4.41869e-16"
"468","3.35559","8","4.3081e-16"
"469","3.37563","8","4.20917e-16"
"470","3.39566","8","4.10371e-16"
"471","3.41569","8","4.01408e-16"
"472","3.43573","8","3.93839e-16"
"473","3.45576","8","3.83568e-16"
"474","3.47579","8","3.74465e-16"
"475","3.49583","7","3.67812e-16"
"476","3.51586","8","3.57504e-16"
"477","3.53589","8","3.51194e-16"
"478","3.55593","8","3.42771e-16"
"479","3.57596","8","3.36257e-16"
"480","3.59599","8","3.29933e-16"
"481","3.61603","9","3.21378e-16"
"482","3.63606","9","3.1405e-16"
"483","3.65609","7","3.07985e-16"
"484","3.67613","8","3.0313e-16"
"485","3.69616","8","2.97457e-16"
"486","3.71619","9","2.88476e-16"
"487","3.73623","9","2.82488e-16"
"488","3.75626","8","2.78086e-16"
"489","3.77629","8","2.72383e-16"
"490","3.79633","9","2.64653e-16"
"491","3.81636","8","2.61457e-16"
"492","3.83639","8","2.56491e-16"
"493","3.85643","9","2.49453e-16"
"494","3.87646","8","2.47321e-16"
"495","3.89649","9","2.40376e-16"
"496","3.91653","9","2.35933e-16"
"497","3.93656","7","2.31325e-16"
"498","3.95659","8","2.27189e-16"
"499","3.97663","10","2.21428e-16"
"500","3.99666","8","2.17857e-16"
"501","4.01669","7","2.12948e-16"
"502","4.03673","8","2.09134e-16"
"503","4.05676","9","2.05834e-16"
"504","4.07679","8","2.01719e-16"
"505","4.09683","8","1.97958e-16"
"506","4.11686","9","1.9411e-16"
"507","4.13689","8","1.91555e-16"
"508","4.15693","8","1.86274e-16"
"509","4.17696","8","1.8274e-16"
"510","4.19699","7","1.80346e-16"
"511","4.21703","7","1.76855e-16"
"512","4.23706","9","1.74036e-16"
"513","4.2571","7","1.70147e-16"
"514","4.27713","8","1.6778e-16"
"515","4.29716","7","1.64679e-16"
"516","4.3172","9","1.62385e-16"
"517","4.33723","7","1.58454e-16"
"518","4.35726","9","1.56003e-16"
"519","4.3773","9","1.52794e-16"
"520","4.39733","9","1.50677e-16"
"521","4.41736","8","1.47865e-16"
"522","4.4374","8","1.4561e-16"
"523","4.45743","7","1.44277e-16"
"524","4.47746","9","1.40006e-16"
"525","4.4975","8","1.38268e-16"
"526","4.51753","9","1.35011e-16"
"527","4.53756","8","1.33406e-16"
"528","4.5576","9","1.30578e-16"
"529","4.57763","8","1.29304e-16"
"530","4.59766","9","1.25794e-16"
"531","4.6177","8","1.24383e-16"
"532","4.63773","8","1.22637e-16"
"533","4.65776","8","1.20297e-16"
"534","4.6778","9","1.1834e-16"
"535","4.69783","8","1.16964e-16"
"536","4.71786","9","1.1424e-16"
"537","4.7379","9","1.12153e-16"
"538","4.75793","8","1.10685e-16"
"539","4.77796","8","1.0943e-16"
"540","4.798","7","1.084e-16"
"541","4.81803","9","1.05753e-16"
"542","4.83806","9","1.03054e-16"
"543","4.8581","9","1.01764e-16"
"544","4.87813","8","1.00784e-16"
"545","4.89816","9","9.90291e-17"
"546","4.9182","9","9.72393e-17"
"547","4.93823","9","9.53357e-17"
"548","4.95826","9","9.38882e-17"
"549","4.9783","9","9.25953e-17"
"550","4.99833","9","9.10888e-17"
"551","5.01836","9","8.94861e-17"
"552","5.0384","8","8.87023e-17"
"553","5.05843","9","8.70791e-17"
"554","5.07846","9","8.57202e-17"
"555","5.0985","8","8.46014e-17"
"556","5.11853","8","8.36768e-17"
"557","5.13856","9","8.21012e-17"
