-3.0360E+00;8.9993E+01
-3.0350E+00;9.0033E+01
-3.0340E+00;9.0074E+01
-3.0330E+00;9.0115E+01
-3.0320E+00;9.0156E+01
-3.0310E+00;9.0196E+01
-3.0300E+00;9.0237E+01
-3.0290E+00;9.0278E+01
-3.0280E+00;9.0319E+01
-3.0270E+00;9.0359E+01
-3.0260E+00;9.0402E+01
-3.0250E+00;9.0446E+01
-3.0240E+00;9.0490E+01
-3.0230E+00;9.0533E+01
-3.0220E+00;9.0577E+01
-3.0210E+00;9.0621E+01
-3.0200E+00;9.0664E+01
-3.0190E+00;9.0708E+01
-3.0180E+00;9.0752E+01
-3.0170E+00;9.0795E+01
-3.0160E+00;9.0839E+01
-3.0150E+00;9.0883E+01
-3.0140E+00;9.0926E+01
-3.0130E+00;9.0970E+01
-3.0120E+00;9.1014E+01
-3.0110E+00;9.1057E+01
-3.0100E+00;9.1101E+01
-3.0090E+00;9.1144E+01
-3.0080E+00;9.1188E+01
-3.0070E+00;9.1232E+01
-3.0060E+00;9.1275E+01
-3.0050E+00;9.1319E+01
-3.0040E+00;9.1363E+01
-3.0030E+00;9.1407E+01
-3.0020E+00;9.1450E+01
-3.0010E+00;9.1494E+01
-3.0000E+00;9.1538E+01
-2.9990E+00;9.1581E+01
-2.9980E+00;9.1625E+01
-2.9970E+00;9.1669E+01
-2.9960E+00;9.1712E+01
-2.9950E+00;9.1756E+01
-2.9940E+00;9.1800E+01
-2.9930E+00;9.1843E+01
-2.9920E+00;9.1887E+01
-2.9910E+00;9.1931E+01
-2.9900E+00;9.1974E+01
-2.9890E+00;9.2018E+01
-2.9880E+00;9.2062E+01
-2.9870E+00;9.2105E+01
-2.9860E+00;9.2149E+01
-2.9850E+00;9.2193E+01
-2.9840E+00;9.2237E+01
-2.9830E+00;9.2280E+01
-2.9820E+00;9.2324E+01
-2.9810E+00;9.2368E+01
-2.9800E+00;9.2411E+01
-2.9790E+00;9.2455E+01
-2.9780E+00;9.2499E+01
-2.9770E+00;9.2543E+01
-2.9760E+00;9.2586E+01
-2.9750E+00;9.2630E+01
-2.9740E+00;9.2674E+01
-2.9730E+00;9.2717E+01
-2.9720E+00;9.2761E+01
-2.9710E+00;9.2805E+01
-2.9700E+00;9.2849E+01
-2.9690E+00;9.2892E+01
-2.9680E+00;9.2936E+01
-2.9670E+00;9.2980E+01
-2.9660E+00;9.3023E+01
-2.9650E+00;9.3067E+01
-2.9640E+00;9.3111E+01
-2.9630E+00;9.3155E+01
-2.9620E+00;9.3198E+01
-2.9610E+00;9.3242E+01
-2.9600E+00;9.3286E+01
-2.9590E+00;9.3330E+01
-2.9580E+00;9.3373E+01
-2.9570E+00;9.3417E+01
-2.9560E+00;9.3461E+01
-2.9550E+00;9.3505E+01
-2.9540E+00;9.3548E+01
-2.9530E+00;9.3592E+01
-2.9520E+00;9.3636E+01
-2.9510E+00;9.3680E+01
-2.9500E+00;9.3723E+01
-2.9490E+00;9.3767E+01
-2.9480E+00;9.3811E+01
-2.9470E+00;9.3855E+01
-2.9460E+00;9.3898E+01
-2.9450E+00;9.3942E+01
-2.9440E+00;9.3986E+01
-2.9430E+00;9.4030E+01
-2.9420E+00;9.4073E+01
-2.9410E+00;9.4117E+01
-2.9400E+00;9.4162E+01
-2.9390E+00;9.4210E+01
-2.9380E+00;9.4258E+01
-2.9370E+00;9.4307E+01
-2.9360E+00;9.4355E+01
-2.9350E+00;9.4403E+01
-2.9340E+00;9.4451E+01
-2.9330E+00;9.4500E+01
-2.9320E+00;9.4548E+01
-2.9310E+00;9.4596E+01
-2.9300E+00;9.4644E+01
-2.9290E+00;9.4693E+01
-2.9280E+00;9.4741E+01
-2.9270E+00;9.4789E+01
-2.9260E+00;9.4837E+01
-2.9250E+00;9.4886E+01
-2.9240E+00;9.4934E+01
-2.9230E+00;9.4982E+01
-2.9220E+00;9.5031E+01
-2.9210E+00;9.5079E+01
-2.9200E+00;9.5127E+01
-2.9190E+00;9.5175E+01
-2.9180E+00;9.5224E+01
-2.9170E+00;9.5272E+01
-2.9160E+00;9.5320E+01
-2.9150E+00;9.5369E+01
-2.9140E+00;9.5417E+01
-2.9130E+00;9.5465E+01
-2.9120E+00;9.5513E+01
-2.9110E+00;9.5562E+01
-2.9100E+00;9.5610E+01
-2.9090E+00;9.5658E+01
-2.9080E+00;9.5707E+01
-2.9070E+00;9.5755E+01
-2.9060E+00;9.5803E+01
-2.9050E+00;9.5852E+01
-2.9040E+00;9.5900E+01
-2.9030E+00;9.5948E+01
-2.9020E+00;9.5997E+01
-2.9010E+00;9.6045E+01
-2.9000E+00;9.6093E+01
-2.8990E+00;9.6141E+01
-2.8980E+00;9.6190E+01
-2.8970E+00;9.6238E+01
-2.8960E+00;9.6286E+01
-2.8950E+00;9.6335E+01
-2.8940E+00;9.6383E+01
-2.8930E+00;9.6431E+01
-2.8920E+00;9.6480E+01
-2.8910E+00;9.6528E+01
-2.8900E+00;9.6576E+01
-2.8890E+00;9.6625E+01
-2.8880E+00;9.6673E+01
-2.8870E+00;9.6721E+01
-2.8860E+00;9.6770E+01
-2.8850E+00;9.6818E+01
-2.8840E+00;9.6866E+01
-2.8830E+00;9.6915E+01
-2.8820E+00;9.6963E+01
-2.8810E+00;9.7011E+01
-2.8800E+00;9.7060E+01
-2.8790E+00;9.7108E+01
-2.8780E+00;9.7157E+01
-2.8770E+00;9.7205E+01
-2.8760E+00;9.7253E+01
-2.8750E+00;9.7302E+01
-2.8740E+00;9.7350E+01
-2.8730E+00;9.7398E+01
-2.8720E+00;9.7447E+01
-2.8710E+00;9.7495E+01
-2.8700E+00;9.7543E+01
-2.8690E+00;9.7592E+01
-2.8680E+00;9.7640E+01
-2.8670E+00;9.7688E+01
-2.8660E+00;9.7737E+01
-2.8650E+00;9.7785E+01
-2.8640E+00;9.7834E+01
-2.8630E+00;9.7882E+01
-2.8620E+00;9.7930E+01
-2.8610E+00;9.7979E+01
-2.8600E+00;9.8027E+01
-2.8590E+00;9.8075E+01
-2.8580E+00;9.8124E+01
-2.8570E+00;9.8172E+01
-2.8560E+00;9.8221E+01
-2.8550E+00;9.8269E+01
-2.8540E+00;9.8317E+01
-2.8530E+00;9.8368E+01
-2.8520E+00;9.8420E+01
-2.8510E+00;9.8472E+01
-2.8500E+00;9.8524E+01
-2.8490E+00;9.8576E+01
-2.8480E+00;9.8628E+01
-2.8470E+00;9.8680E+01
-2.8460E+00;9.8732E+01
-2.8450E+00;9.8784E+01
-2.8440E+00;9.8836E+01
-2.8430E+00;9.8888E+01
-2.8420E+00;9.8940E+01
-2.8410E+00;9.8992E+01
-2.8400E+00;9.9044E+01
-2.8390E+00;9.9096E+01
-2.8380E+00;9.9148E+01
-2.8370E+00;9.9200E+01
-2.8360E+00;9.9252E+01
-2.8350E+00;9.9304E+01
-2.8340E+00;9.9356E+01
-2.8330E+00;9.9408E+01
-2.8320E+00;9.9460E+01
-2.8310E+00;9.9512E+01
-2.8300E+00;9.9564E+01
-2.8290E+00;9.9616E+01
-2.8280E+00;9.9668E+01
-2.8270E+00;9.9720E+01
-2.8260E+00;9.9772E+01
-2.8250E+00;9.9824E+01
-2.8240E+00;9.9876E+01
-2.8230E+00;9.9928E+01
-2.8220E+00;9.9981E+01
-2.8210E+00;1.0003E+02
-2.8200E+00;1.0008E+02
-2.8190E+00;1.0014E+02
-2.8180E+00;1.0019E+02
-2.8170E+00;1.0024E+02
-2.8160E+00;1.0029E+02
-2.8150E+00;1.0034E+02
-2.8140E+00;1.0040E+02
-2.8130E+00;1.0045E+02
-2.8120E+00;1.0050E+02
-2.8110E+00;1.0055E+02
-2.8100E+00;1.0061E+02
-2.8090E+00;1.0066E+02
-2.8080E+00;1.0071E+02
-2.8070E+00;1.0076E+02
-2.8060E+00;1.0081E+02
-2.8050E+00;1.0087E+02
-2.8040E+00;1.0092E+02
-2.8030E+00;1.0097E+02
-2.8020E+00;1.0102E+02
-2.8010E+00;1.0107E+02
-2.8000E+00;1.0113E+02
-2.7990E+00;1.0118E+02
-2.7980E+00;1.0123E+02
-2.7970E+00;1.0128E+02
-2.7960E+00;1.0133E+02
-2.7950E+00;1.0139E+02
-2.7940E+00;1.0144E+02
-2.7930E+00;1.0149E+02
-2.7920E+00;1.0154E+02
-2.7910E+00;1.0159E+02
-2.7900E+00;1.0165E+02
-2.7890E+00;1.0170E+02
-2.7880E+00;1.0175E+02
-2.7870E+00;1.0180E+02
-2.7860E+00;1.0186E+02
-2.7850E+00;1.0191E+02
-2.7840E+00;1.0196E+02
-2.7830E+00;1.0201E+02
-2.7820E+00;1.0206E+02
-2.7810E+00;1.0212E+02
-2.7800E+00;1.0217E+02
-2.7790E+00;1.0222E+02
-2.7780E+00;1.0227E+02
-2.7770E+00;1.0232E+02
